varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
21,1,1,22366,0,3,6250,10.62,0.28,4,0,1
26,0,2,187161,7,1,24000,10.99,0.13,4,1,0
26,1,1,178439,0,1,24000,18.3,0.13,2,0,1
26,1,1,204962,2,1,24000,11.01,0.12,2,1,0
21,1,1,22673,0,3,2500,11.36,0.11,3,1,0
24,1,4,53633,4,1,23975,11.01,0.45,2,0,1
23,0,3,144983,2,1,23750,13.47,0.16,2,0,0
24,0,2,67032,2,1,23600,11.89,0.35,3,0,1
24,1,2,22664,0,2,10000,12.18,0.44,2,0,1
25,1,2,123299,0,1,23600,13.49,0.19,4,1,0
23,0,4,91275,0,1,23575,14.5,0.26,4,0,1
22,1,1,22564,1,3,4000,11.01,0.18,2,0,1
22,1,1,22786,0,3,5400,15.31,0.24,2,0,1
25,1,2,22450,4,2,4000,11.01,0.18,3,0,1
21,0,1,22666,0,3,3375,11.01,0.15,2,0,1
22,1,1,81701,1,1,23400,7.49,0.29,2,0,1
22,1,2,52984,0,1,23000,11.01,0.43,3,0,1
25,0,3,68579,1,1,23000,11.01,0.34,2,0,1
23,0,1,73014,0,1,23000,12.18,0.32,4,0,1
24,0,1,22608,2,2,1200,11.34,0.05,4,1,0
25,0,2,76932,2,1,23000,9.91,0.3,3,0,1
24,1,2,78955,1,1,23000,11.99,0.29,4,0,1
23,1,3,82567,0,1,23000,9.62,0.28,2,0,1
22,1,1,22466,0,3,3000,9.96,0.13,3,0,1
25,1,1,97251,2,1,23000,11.01,0.24,2,1,0
24,1,4,106607,1,1,23000,14.54,0.22,2,0,1
22,1,1,71385,0,1,22750,11.36,0.32,4,0,1
23,0,1,84865,3,1,22500,14.27,0.27,2,0,1
24,1,1,22789,1,3,3000,11.99,0.13,3,0,1
26,0,1,84801,4,1,22500,18.99,0.27,2,0,1
24,1,1,88421,4,1,22400,16.7,0.25,4,0,1
24,1,2,23071,3,2,5000,9.32,0.22,3,0,1
23,1,1,43042,1,1,22250,12.69,0.52,3,0,1
25,0,2,53119,1,1,22000,13.11,0.41,2,0,1
25,1,1,63311,1,1,22000,10.74,0.35,2,0,1
21,1,1,23597,0,2,4200,14.11,0.18,4,0,1
22,0,2,69308,1,1,22000,9.63,0.32,3,0,1
25,0,2,70598,5,1,22000,14.65,0.31,2,0,1
23,0,2,73044,0,1,22000,10.25,0.3,4,0,1
24,1,1,73043,0,1,22000,14.26,0.3,2,0,1
25,0,1,23627,4,2,3000,9.91,0.13,2,0,1
26,1,1,68198,4,1,22000,17.19,0.32,3,0,1
22,0,2,85089,0,1,22000,11.36,0.26,4,0,1
22,0,1,80358,0,1,22000,11.01,0.27,2,0,1
23,0,1,90025,0,1,22000,10.59,0.24,3,1,0
24,0,3,93232,2,1,22000,9.25,0.24,2,0,0
22,0,3,23497,0,3,3625,8.49,0.15,3,0,1
26,1,4,93314,8,1,22000,6.54,0.24,3,0,0
21,0,4,23543,0,3,6000,8.49,0.25,3,0,1
24,1,1,97038,0,1,22000,11.01,0.23,4,1,0
26,0,4,100246,1,1,22000,12.69,0.22,2,1,0
24,0,1,23667,3,3,7400,13.85,0.31,2,0,1
25,1,4,23719,2,3,4000,7.4,0.17,3,0,1
23,1,2,101575,1,1,22000,11.71,0.22,4,0,0
25,0,3,94168,3,1,22000,11.48,0.23,3,0,1
25,1,3,99394,1,1,22000,17.51,0.22,2,0,1
21,1,2,23504,0,2,3500,14.61,0.15,3,0,1
23,1,1,120500,3,1,22000,7.88,0.18,4,0,0
23,0,1,133195,1,1,22000,11.01,0.17,3,1,0
22,1,1,24148,1,2,4950,11.71,0.2,2,0,1
25,1,1,69353,1,1,21700,11.99,0.31,2,0,1
24,1,2,65946,0,1,21600,13.49,0.33,2,0,1
23,0,2,68677,0,1,21600,20.0,0.31,4,0,1
26,0,4,76687,3,1,21600,14.35,0.28,3,0,1
22,0,1,99087,0,1,21600,13.61,0.22,3,0,0
22,1,2,94523,0,1,21600,11.26,0.23,3,0,1
22,0,2,24092,0,3,2400,10.59,0.1,3,0,0
24,0,1,135365,1,1,21600,7.9,0.16,2,0,0
24,1,4,24420,2,2,7000,5.99,0.29,4,0,1
25,1,2,23948,3,3,3000,11.99,0.13,4,0,1
24,0,4,71718,2,1,21500,16.89,0.3,3,0,1
24,0,3,84999,0,1,21500,9.99,0.25,3,0,1
24,0,2,140396,4,1,21500,15.33,0.15,3,1,0
25,1,2,73404,4,1,21450,7.29,0.29,4,0,1
22,1,2,38473,0,1,21250,12.42,0.55,3,0,1
25,1,4,57546,3,1,21250,10.99,0.37,2,0,1
25,1,1,62422,4,1,21250,6.91,0.34,2,0,1
22,1,1,23993,1,2,5000,14.17,0.21,2,0,1
22,1,2,64732,0,1,21250,10.25,0.33,3,0,1
26,1,4,23955,2,3,9250,11.01,0.39,2,0,1
24,1,1,68154,2,1,21250,15.95,0.31,3,0,1
24,0,4,79138,2,1,21250,15.95,0.27,4,0,1
21,1,2,42536,0,1,21000,12.53,0.49,4,0,1
22,1,4,23888,0,2,1400,14.91,0.06,4,0,1
23,1,4,24013,0,2,3000,11.01,0.12,4,0,1
26,0,1,48929,6,1,21000,6.54,0.43,4,0,1
25,0,4,24121,1,3,1000,11.01,0.04,3,1,0
26,1,1,51379,5,1,21000,17.26,0.41,4,0,1
23,1,2,76364,0,1,21000,11.36,0.27,2,0,1
26,1,1,24297,3,2,4000,7.51,0.16,4,0,1
22,0,1,71599,0,1,21000,10.71,0.29,3,0,1
22,1,4,85496,1,1,21000,13.98,0.25,4,1,0
26,0,4,79163,3,1,21000,14.09,0.27,3,0,1
22,1,3,90944,0,1,21000,10.0,0.23,3,1,0
22,0,3,23973,0,2,5000,15.33,0.21,3,0,1
25,0,2,75181,4,1,21000,16.32,0.28,4,0,1
24,0,4,95767,2,1,21000,7.9,0.22,2,0,0
23,0,3,96788,1,1,21000,11.99,0.22,3,1,0
24,1,2,101708,2,1,21000,10.75,0.21,4,0,0
26,1,4,103023,4,1,21000,13.92,0.2,3,1,0
22,1,1,113027,2,1,21000,9.91,0.19,3,0,0
26,0,1,98366,4,1,21000,16.95,0.21,3,0,1
26,1,4,117668,0,1,21000,7.9,0.18,3,1,0
26,1,1,117297,4,1,21000,11.01,0.18,3,1,0
25,0,4,120885,4,1,21000,16.49,0.17,3,0,1
26,0,4,24183,5,0,7500,11.97,0.31,2,0,1
21,1,2,23664,1,2,6250,6.17,0.26,3,0,1
26,1,4,150692,7,1,21000,8.9,0.14,2,0,0
25,0,2,151100,2,1,21000,12.99,0.14,3,1,0
23,1,1,99197,1,1,20900,12.69,0.21,2,0,0
21,0,4,24468,0,2,15000,9.64,0.61,2,0,1
26,0,2,61015,2,1,20500,7.49,0.34,3,0,1
23,1,4,84845,0,1,20500,13.16,0.24,3,0,0
22,0,4,24872,0,3,2100,8.38,0.08,4,1,0
123,0,2,97140,101,1,20400,10.25,0.21,3,1,0
23,1,1,65613,0,1,20375,7.49,0.31,2,0,1
26,1,2,32325,4,1,20050,9.76,0.62,2,0,1
24,0,4,40881,0,1,20000,10.99,0.49,3,0,1
23,1,4,24766,0,3,5000,11.71,0.2,4,0,0
22,0,4,24995,0,3,9250,10.65,0.37,4,1,0
24,1,3,43287,0,1,20000,12.53,0.46,4,0,1
25,1,1,46375,2,1,20000,14.59,0.43,4,0,1
23,0,2,39416,0,1,20000,12.61,0.51,4,0,1
25,1,4,46636,2,1,20000,13.11,0.43,2,0,1
23,1,4,25168,0,2,6400,10.65,0.25,4,0,0
25,1,1,47473,3,1,20000,11.22,0.42,4,0,1
23,0,2,40632,0,1,20000,16.0,0.49,2,0,1
25,0,4,41468,2,1,20000,8.88,0.48,4,0,1
24,1,2,48897,2,1,20000,12.53,0.41,3,0,1
21,1,1,44226,0,1,20000,11.01,0.45,2,0,1
26,1,1,25012,3,2,4800,5.99,0.19,3,1,0
25,1,4,51210,4,1,20000,13.47,0.39,4,0,1
22,1,2,51305,1,1,20000,6.99,0.39,4,0,1
25,1,1,25295,3,3,5650,15.99,0.22,2,1,0
23,0,4,24930,0,2,3625,11.01,0.15,3,1,0
22,1,2,45716,0,1,20000,16.69,0.44,3,0,1
25,1,1,46683,3,1,20000,11.11,0.43,4,0,1
22,0,4,54870,0,1,20000,7.9,0.36,4,0,1
23,1,4,55291,3,1,20000,10.25,0.36,2,0,1
24,0,2,54919,4,1,20000,11.01,0.36,2,0,1
23,0,1,25141,0,3,1200,7.49,0.05,3,0,0
22,1,2,54899,0,1,20000,13.92,0.36,3,0,1
24,1,4,47903,0,1,20000,14.74,0.42,2,0,1
24,1,4,56744,0,1,20000,10.62,0.35,2,0,1
22,1,4,58440,0,1,20000,10.65,0.34,3,0,1
22,0,4,51628,0,1,20000,12.99,0.39,3,0,1
22,1,2,58859,1,1,20000,11.36,0.34,4,0,1
22,0,4,24521,0,3,7500,5.79,0.31,4,1,0
23,0,3,60235,4,1,20000,6.54,0.33,4,0,1
25,0,3,25654,6,2,4000,5.79,0.16,2,0,0
25,0,1,61114,1,1,20000,7.49,0.33,3,0,1
25,0,1,60990,1,1,20000,13.43,0.33,2,0,1
22,0,1,61072,0,1,20000,13.22,0.33,2,0,1
22,1,4,25229,1,3,5000,14.72,0.2,3,1,0
22,0,4,53980,0,1,20000,15.68,0.37,4,0,1
24,1,1,61918,2,1,20000,11.01,0.32,3,0,1
25,0,1,62299,3,1,20000,11.48,0.32,3,0,1
24,1,3,62192,3,1,20000,10.38,0.32,3,0,1
22,1,1,62045,0,1,20000,12.53,0.32,3,0,1
22,1,1,62350,1,1,20000,13.47,0.32,2,0,1
24,0,4,62508,0,1,20000,12.21,0.32,4,0,1
25,1,2,63607,2,1,20000,10.99,0.31,3,0,1
25,1,4,63921,3,1,20000,11.36,0.31,4,0,1
22,1,1,56273,0,1,20000,16.0,0.36,4,0,1
26,1,1,24569,4,2,1500,7.74,0.06,3,1,0
24,1,2,63481,3,1,20000,15.65,0.32,2,0,1
25,1,2,56451,0,1,20000,11.78,0.35,2,0,1
24,0,4,63897,0,1,20000,11.01,0.31,3,0,1
22,0,2,57193,0,1,20000,16.77,0.35,3,0,1
22,1,4,65874,0,1,20000,9.91,0.3,4,0,1
23,0,4,58705,3,1,20000,15.65,0.34,4,0,1
23,1,2,58236,2,1,20000,14.96,0.34,3,0,1
23,1,4,65738,0,1,20000,11.83,0.3,4,0,1
24,1,2,59765,2,1,20000,11.66,0.33,4,0,1
26,1,2,67019,2,1,20000,12.18,0.3,4,0,1
24,0,4,67265,2,1,20000,6.91,0.3,2,0,1
25,1,1,66906,3,1,20000,6.91,0.3,3,0,1
26,0,4,59603,7,1,20000,19.79,0.34,3,0,1
25,1,2,67174,2,1,20000,9.88,0.3,4,0,1
22,0,4,24993,1,2,16600,9.76,0.66,3,1,0
23,1,4,66844,0,1,20000,12.53,0.3,2,0,1
25,0,4,67482,6,1,20000,11.01,0.3,4,0,1
23,1,2,24853,0,2,7125,6.99,0.29,2,1,0
23,1,3,69387,2,1,20000,16.89,0.29,2,0,1
22,0,2,62379,0,1,20000,17.49,0.32,4,0,1
23,1,1,24853,0,2,2500,16.82,0.1,2,1,0
26,1,4,24751,2,2,3600,11.01,0.15,2,1,0
22,0,4,70529,1,1,20000,13.11,0.28,2,0,1
23,0,4,71255,2,1,20000,7.66,0.28,3,0,1
26,1,3,71761,3,1,20000,6.17,0.28,3,0,1
26,1,1,64550,8,1,20000,16.35,0.31,4,0,1
23,0,1,72969,1,1,20000,7.9,0.27,2,0,1
24,0,1,66060,4,1,20000,16.49,0.3,2,0,1
21,1,1,25666,0,3,3550,11.01,0.14,4,1,0
26,1,4,25229,3,2,7000,8.0,0.28,2,1,0
24,0,3,72762,6,1,20000,10.99,0.27,2,0,1
24,1,3,25451,3,3,7750,6.91,0.3,3,0,0
25,0,1,65742,1,1,20000,8.88,0.3,3,0,1
24,1,1,73352,1,1,20000,11.01,0.27,4,0,1
23,1,3,65733,0,1,20000,14.84,0.3,3,0,1
23,1,4,65802,3,1,20000,11.12,0.3,2,0,1
22,1,1,72562,1,1,20000,7.88,0.28,3,0,1
25,0,4,73028,1,1,20000,11.01,0.27,2,0,1
22,1,4,25537,0,2,6000,15.99,0.23,4,0,0
24,1,4,25526,1,2,5500,10.99,0.22,4,1,0
25,1,1,73266,1,1,20000,11.01,0.27,3,0,1
25,1,2,65555,1,1,20000,15.65,0.31,3,0,1
24,0,2,65678,4,1,20000,17.04,0.3,3,0,1
23,0,1,73286,3,1,20000,12.21,0.27,2,0,1
21,1,4,25416,1,3,1275,15.23,0.05,3,1,0
25,0,2,65967,6,1,20000,14.11,0.3,4,0,1
24,0,2,73202,1,1,20000,11.14,0.27,2,0,1
21,1,4,25710,0,3,2400,11.49,0.09,4,0,0
24,0,1,73058,3,1,20000,13.87,0.27,4,0,1
26,1,2,72650,3,1,20000,10.08,0.28,4,0,1
23,1,2,66301,2,1,20000,16.7,0.3,4,0,1
24,1,2,66951,2,1,20000,18.64,0.3,2,0,1
24,0,1,73899,0,1,20000,12.18,0.27,4,0,1
22,1,2,25644,2,3,3800,11.01,0.15,3,0,0
25,0,2,75578,2,1,20000,6.54,0.26,3,0,1
24,1,2,68349,3,1,20000,14.61,0.29,4,0,1
21,0,1,68120,0,1,20000,17.39,0.29,3,0,1
24,1,2,75484,2,1,20000,11.12,0.26,2,0,1
25,0,1,75802,2,1,20000,11.48,0.26,2,0,1
25,0,3,76733,2,1,20000,12.42,0.26,3,0,1
26,1,1,70484,4,1,20000,10.25,0.28,2,0,1
23,0,1,78886,1,1,20000,10.65,0.25,3,0,1
24,0,4,25992,3,3,5000,16.29,0.19,3,0,0
23,0,1,79348,0,1,20000,10.37,0.25,2,0,1
23,1,1,78597,1,1,20000,11.49,0.25,3,0,1
24,1,2,26216,0,3,10000,10.59,0.38,4,1,0
25,1,3,26133,4,3,5375,13.49,0.21,2,1,0
26,0,1,71856,6,1,20000,11.01,0.28,4,0,1
23,1,3,72259,2,1,20000,12.29,0.28,4,0,1
21,0,1,25869,0,2,3500,17.27,0.14,2,0,1
26,1,4,79098,2,1,20000,11.99,0.25,2,0,1
25,0,4,71754,4,1,20000,14.84,0.28,2,0,1
23,1,2,71688,0,1,20000,10.83,0.28,2,0,1
23,0,4,79539,5,1,20000,13.22,0.25,2,0,1
22,0,2,81282,1,1,20000,12.18,0.25,2,0,0
23,1,1,81580,1,1,20000,11.11,0.25,2,1,0
24,0,3,81639,4,1,20000,13.48,0.24,2,0,0
26,1,2,82432,6,1,20000,10.75,0.24,4,0,0
25,1,2,82737,4,1,20000,12.53,0.24,4,1,0
24,1,2,75890,2,1,20000,14.84,0.26,4,0,1
23,1,1,84428,1,1,20000,17.74,0.24,2,1,0
25,1,1,85061,1,1,20000,9.99,0.24,2,1,0
22,1,1,84791,0,1,20000,6.91,0.24,4,1,0
25,0,1,77982,6,1,20000,11.01,0.26,4,0,1
25,1,2,86325,2,1,20000,14.09,0.23,2,1,0
22,1,2,26244,0,2,3000,11.49,0.11,3,1,0
23,0,2,86183,1,1,20000,14.09,0.23,3,0,0
23,0,4,67625,0,1,20000,15.2,0.3,4,0,1
24,1,2,87261,1,1,20000,11.83,0.23,2,1,0
24,0,1,25826,4,0,6000,12.21,0.23,2,0,0
23,1,4,80180,0,1,20000,14.11,0.25,3,0,1
22,1,2,80179,0,1,20000,14.42,0.25,2,0,1
24,1,2,87458,3,1,20000,14.74,0.23,3,1,0
24,0,3,89922,0,1,20000,12.69,0.22,3,1,0
22,0,1,26137,0,2,1625,16.89,0.06,3,0,1
25,1,2,91179,0,1,20000,11.01,0.22,4,1,0
21,1,4,26112,0,2,4500,11.01,0.17,2,0,1
25,1,1,26559,2,2,8500,9.63,0.32,4,1,0
24,0,4,91001,0,1,20000,8.88,0.22,3,0,0
26,0,1,90978,3,1,20000,6.91,0.22,4,1,0
26,0,1,90805,4,1,20000,11.01,0.22,3,0,0
25,0,4,91130,0,1,20000,10.38,0.22,3,1,0
22,1,2,83759,1,1,20000,10.99,0.24,4,0,1
22,1,3,91033,1,1,20000,11.01,0.22,2,1,0
21,0,1,26887,0,2,7575,11.01,0.28,3,1,0
26,0,1,26792,4,3,5200,12.42,0.19,3,0,0
24,1,1,83573,1,1,20000,14.82,0.24,4,0,1
23,0,1,91541,4,1,20000,16.32,0.22,3,0,0
23,0,4,72279,2,1,20000,16.0,0.28,3,0,1
23,1,4,92304,0,1,20000,10.37,0.22,3,1,0
26,1,3,85207,2,1,20000,13.16,0.23,3,0,1
24,0,4,85232,5,1,20000,14.88,0.23,4,0,1
22,0,4,93127,2,1,20000,13.98,0.21,4,1,0
26,1,3,86320,2,1,20000,13.36,0.23,2,0,1
21,0,2,26946,0,3,7125,6.99,0.26,3,0,0
22,0,2,26711,0,2,4025,5.42,0.15,4,1,0
24,1,1,26769,2,2,8000,5.42,0.3,2,1,0
26,0,1,94812,4,1,20000,13.85,0.21,4,0,0
22,0,4,27119,0,2,4000,12.99,0.15,2,1,0
26,1,1,27046,5,3,4200,9.99,0.16,3,1,0
22,0,1,26902,4,2,1400,11.01,0.05,2,1,0
123,1,1,94723,100,1,20000,11.01,0.21,4,1,0
23,0,2,74473,0,1,20000,11.14,0.27,2,0,1
21,1,1,27072,0,2,3800,5.99,0.14,2,0,0
24,0,3,87447,6,1,20000,11.01,0.23,4,0,1
23,0,2,94310,0,1,20000,11.58,0.21,3,0,0
23,1,3,95354,2,1,20000,13.85,0.21,4,1,0
23,1,3,96236,0,1,20000,16.89,0.21,4,0,0
23,1,3,96969,2,1,20000,7.9,0.21,4,0,0
23,0,4,27201,0,3,6000,12.68,0.22,4,1,0
22,1,4,76808,0,1,20000,14.91,0.26,4,0,1
24,1,2,97157,0,1,20000,13.06,0.21,4,1,0
25,1,2,96773,3,1,20000,8.88,0.21,4,1,0
23,1,1,26954,0,2,2000,6.17,0.07,4,1,0
22,0,2,96673,1,1,20000,13.98,0.21,4,1,0
22,1,2,26872,3,3,8500,6.54,0.32,4,0,0
26,1,1,76420,2,1,20000,13.85,0.26,3,0,1
26,0,4,27097,2,2,1000,10.36,0.04,3,1,0
25,1,2,89914,7,1,20000,15.95,0.22,4,0,1
25,1,4,96778,2,1,20000,14.26,0.21,4,0,0
23,0,2,97783,0,1,20000,11.71,0.2,2,1,0
22,0,1,98255,0,1,20000,13.49,0.2,4,1,0
24,1,3,26747,1,2,2000,14.84,0.07,2,0,1
22,0,1,99459,0,1,20000,11.01,0.2,2,0,0
23,0,4,92036,2,1,20000,15.05,0.22,4,0,1
22,1,3,93070,0,1,20000,13.79,0.21,4,0,1
24,0,2,101201,6,1,20000,13.48,0.2,3,0,0
26,0,1,26764,4,3,3000,6.76,0.11,2,0,0
23,1,3,102232,1,1,20000,11.11,0.2,4,1,0
25,0,1,101849,3,1,20000,13.92,0.2,2,1,0
23,0,1,26678,1,3,4400,12.53,0.16,2,1,0
21,1,1,27041,0,2,10000,11.14,0.37,2,1,0
24,0,3,95807,5,1,20000,14.11,0.21,2,0,1
23,0,1,103275,0,1,20000,7.49,0.19,2,1,0
25,1,2,103166,3,1,20000,10.25,0.19,3,1,0
26,1,1,88672,2,1,20000,12.53,0.23,2,0,1
21,0,2,27289,0,2,1500,11.86,0.05,3,1,0
23,1,1,27174,0,3,9000,7.88,0.33,3,1,0
25,0,4,102975,0,1,20000,11.01,0.19,2,0,0
24,1,4,27558,0,2,4000,11.01,0.15,2,1,0
22,0,4,105649,1,1,20000,13.85,0.19,4,1,0
23,1,2,27887,0,3,6000,13.23,0.22,4,1,0
22,0,4,109017,1,1,20000,11.01,0.18,4,1,0
23,1,2,94566,1,1,20000,18.25,0.21,2,0,1
24,0,1,109178,1,1,20000,6.54,0.18,3,0,0
23,1,3,108836,0,1,20000,11.49,0.18,4,1,0
26,1,3,109089,5,1,20000,11.49,0.18,3,1,0
22,0,1,27472,1,2,7000,11.71,0.25,2,0,0
23,1,3,109061,0,1,20000,13.57,0.18,4,1,0
25,1,2,110319,1,1,20000,14.35,0.18,3,1,0
26,1,1,27309,1,2,3825,10.65,0.14,4,1,0
22,0,1,111365,1,1,20000,15.65,0.18,2,0,0
22,1,4,27358,0,2,6500,11.01,0.24,4,1,0
25,0,1,27570,0,2,5875,6.62,0.21,2,0,1
25,1,4,111834,1,1,20000,9.25,0.18,2,1,0
22,1,2,27122,2,2,2400,11.71,0.09,3,1,0
24,1,1,27730,0,2,8000,5.42,0.29,4,1,0
26,0,1,113057,0,1,20000,9.45,0.18,4,1,0
23,1,1,27666,0,2,1550,7.49,0.06,2,0,1
22,1,4,114267,0,1,20000,11.01,0.18,2,1,0
23,1,1,100420,4,1,20000,11.01,0.2,2,0,1
23,1,2,115130,4,1,20000,10.99,0.17,2,0,0
24,0,1,114976,3,1,20000,11.01,0.17,3,0,0
21,1,1,27648,0,3,7350,7.66,0.27,2,1,0
23,0,1,116295,0,1,20000,13.04,0.17,3,1,0
22,1,4,27385,3,2,7200,7.14,0.26,2,0,0
22,0,4,103798,0,1,20000,15.65,0.19,4,0,1
22,0,1,118565,0,1,20000,11.83,0.17,4,1,0
24,0,1,27463,0,3,3000,16.0,0.11,2,1,0
23,1,4,120368,0,1,20000,15.28,0.17,4,1,0
21,0,1,27493,2,3,4000,15.05,0.15,4,0,0
22,1,3,27178,0,3,8500,15.05,0.31,4,0,0
24,0,3,120691,2,1,20000,14.22,0.17,3,0,0
25,0,2,106741,1,1,20000,16.35,0.19,3,0,1
26,1,4,27124,2,3,7500,10.96,0.28,2,1,0
25,0,2,121016,0,1,20000,13.06,0.17,2,0,0
25,1,1,120866,1,1,20000,13.06,0.17,2,1,0
25,0,1,27635,2,3,7500,11.01,0.27,3,0,0
23,0,2,27475,4,2,6700,11.01,0.24,4,1,0
22,1,2,90648,0,1,20000,14.96,0.22,4,0,1
23,1,4,90887,2,1,20000,17.04,0.22,2,0,1
22,1,1,121236,0,1,20000,12.21,0.16,3,1,0
25,1,4,27780,1,2,6400,7.88,0.23,4,1,0
26,1,3,27364,0,3,5400,5.42,0.2,3,0,0
26,1,1,125803,6,1,20000,10.74,0.16,2,1,0
23,0,4,112700,0,1,20000,13.22,0.18,3,0,1
23,0,1,114961,1,1,20000,14.59,0.17,2,0,1
25,1,4,130715,5,1,20000,11.01,0.15,4,0,0
25,1,1,117215,2,1,20000,11.01,0.17,3,0,1
23,1,2,132975,1,1,20000,12.42,0.15,3,0,0
22,1,1,132669,0,1,20000,14.17,0.15,3,1,0
22,0,2,132809,0,1,20000,13.72,0.15,3,1,0
24,1,4,133069,2,1,20000,10.38,0.15,4,1,0
23,1,4,133031,0,1,20000,11.01,0.15,2,0,0
22,0,4,28529,1,2,2000,7.51,0.07,3,1,0
22,0,4,28518,0,2,7125,11.71,0.25,3,0,1
23,1,2,28149,0,2,3000,8.9,0.11,2,0,1
25,0,3,103168,1,1,20000,17.39,0.19,2,0,1
23,0,1,28372,0,2,4800,5.79,0.17,2,0,0
22,1,2,28527,2,2,8300,12.61,0.29,2,0,1
23,1,2,145007,1,1,20000,10.37,0.14,4,1,0
24,1,1,27861,0,3,4750,11.36,0.17,3,1,0
24,0,4,146157,0,1,20000,8.9,0.14,3,0,0
23,0,4,150985,0,1,20000,11.11,0.13,4,0,0
22,1,2,28613,0,2,3000,8.94,0.1,2,1,0
25,1,4,157396,3,1,20000,15.27,0.13,2,0,0
26,0,1,156668,3,1,20000,13.11,0.13,4,1,0
23,1,1,28773,0,2,6000,16.0,0.21,2,1,0
24,0,2,160903,0,1,20000,12.36,0.12,2,1,0
22,1,4,28257,0,2,10625,7.51,0.38,4,1,0
21,0,2,28410,0,2,7000,8.9,0.25,3,1,0
25,1,3,168862,0,1,20000,6.54,0.12,4,1,0
24,0,3,166817,2,1,20000,15.99,0.12,3,0,1
23,1,2,28492,2,2,3600,17.27,0.13,3,0,1
26,1,3,178602,6,1,20000,17.99,0.11,3,0,1
22,1,1,193248,0,1,20000,7.49,0.1,4,1,0
22,1,4,27969,0,2,4800,10.0,0.17,4,1,0
26,0,2,193076,4,1,20000,9.99,0.1,3,1,0
26,0,1,202337,2,1,20000,11.36,0.1,4,0,0
26,0,1,208059,4,1,20000,11.83,0.1,2,0,0
21,0,1,28786,0,2,3000,13.35,0.1,3,1,0
25,1,1,210999,2,1,20000,14.72,0.09,2,1,0
25,1,2,28595,2,2,4400,6.76,0.15,2,0,0
25,0,4,70930,0,1,19900,11.83,0.28,4,0,1
26,0,3,140072,0,1,19800,11.48,0.14,4,1,0
26,1,3,24756,8,1,500,11.41,0.02,2,0,0
25,1,2,28644,4,2,10000,11.01,0.35,2,0,1
21,0,1,23899,1,1,700,12.29,0.03,2,1,0
22,0,3,28752,0,2,7000,14.96,0.24,3,1,0
25,1,2,23980,6,1,750,12.29,0.03,4,1,0
23,1,4,13059,0,1,1000,10.37,0.08,2,0,1
22,0,2,13021,1,1,1000,14.74,0.08,4,0,1
21,0,3,13197,1,1,1000,13.43,0.08,4,0,1
22,1,2,29111,0,2,2400,9.63,0.08,4,0,0
21,1,4,28319,0,0,2400,12.21,0.08,4,1,0
23,0,3,13817,1,1,1000,10.25,0.07,2,0,1
22,1,4,14763,0,1,1000,12.99,0.07,4,1,0
22,0,1,15248,0,1,1000,13.98,0.07,4,1,0
23,0,1,15553,3,1,1000,14.65,0.06,3,1,0
25,1,1,15255,2,1,1000,10.65,0.07,2,0,0
21,1,4,14997,0,1,1000,13.98,0.07,2,1,0
22,1,2,15102,1,1,1000,13.57,0.07,3,0,1
22,0,1,16077,3,1,1000,14.96,0.06,3,0,1
24,1,1,17683,0,1,1000,10.0,0.06,4,0,1
21,1,2,18221,0,1,1000,16.29,0.05,4,0,1
23,0,1,28684,1,3,2000,11.11,0.07,3,0,0
21,0,2,28348,0,3,5000,11.01,0.18,3,1,0
22,1,4,18290,2,1,1000,16.69,0.05,3,0,1
21,1,4,28367,0,3,15000,8.94,0.53,2,1,0
22,1,4,18923,0,1,1000,14.3,0.05,3,0,1
21,1,1,20259,0,1,1000,15.65,0.05,3,0,1
24,1,1,21414,3,1,1000,11.49,0.05,3,1,0
22,0,4,20953,0,1,1000,13.48,0.05,4,1,0
24,1,1,24085,3,1,1000,12.53,0.04,4,1,0
23,0,2,48233,2,1,19000,10.62,0.39,2,0,1
22,1,4,48844,0,1,19000,12.18,0.39,3,0,1
25,0,3,57272,1,1,19000,11.99,0.33,2,0,1
25,1,1,61342,1,1,19000,10.99,0.31,4,0,1
25,1,1,63600,0,1,19000,11.01,0.3,4,0,1
24,1,2,29212,1,2,7000,10.38,0.24,3,1,0
26,1,2,57891,2,1,19000,16.7,0.33,4,0,1
25,1,1,65799,2,1,19000,11.01,0.29,4,0,1
22,1,3,66071,0,1,19000,11.01,0.29,4,0,1
23,0,4,66303,3,1,19000,11.14,0.29,2,0,1
26,1,1,75656,7,1,19000,7.49,0.25,2,0,1
22,0,2,84974,1,1,19000,8.88,0.22,4,1,0
23,0,3,87479,3,1,19000,10.99,0.22,4,1,0
24,0,1,88452,0,1,19000,10.62,0.21,3,0,0
23,1,1,94830,0,1,19000,8.9,0.2,2,1,0
25,0,1,29498,6,2,6000,14.59,0.2,2,0,1
22,1,1,29756,1,3,2500,9.91,0.08,2,1,0
26,1,4,116006,3,1,19000,13.22,0.16,2,0,0
24,1,2,126727,0,1,19000,12.29,0.15,2,1,0
24,0,2,210705,0,1,19000,11.48,0.09,3,0,0
26,1,1,61142,1,1,18950,11.01,0.31,3,0,1
26,0,4,67267,2,1,18800,6.99,0.28,2,0,1
22,0,1,84840,4,1,18750,10.38,0.22,2,1,0
22,1,1,44761,0,1,18725,6.54,0.42,3,0,1
22,1,2,52878,0,1,18550,11.83,0.35,4,0,1
