varsta,gen,educatie,venit_anual,vechime,tip_locuinta,valoare_credit,rata_dobanzii,procent_credit_din_venit,ani_istoric_credit,istoric_neplata,status_credit
25,feminin,Licenta,399692,3,Inchiriat,755104,9.99,1.89,4,1,0
23,masculin,Liceu,417273,4,Inchiriat,1125321,10.36,2.7,3,0,1
23,feminin,Master,147435,0,Ipotecata,651489,5.99,4.42,3,1,0
22,feminin,Master,153576,1,Ipotecata,1216855,15.62,7.92,2,0,0
24,masculin,Master,353153,6,Ipotecata,1383406,10.37,3.92,4,0,1
25,masculin,Postliceala,118997,0,Ipotecata,93151,19.74,0.78,4,0,1
21,masculin,Licenta,83203,0,Ipotecata,399499,6.91,4.8,4,1,0
23,masculin,Postliceala,335180,3,Proprietate,967080,7.9,2.89,2,0,1
23,feminin,Licenta,378549,4,Ipotecata,1139152,13.06,3.01,4,1,0
23,feminin,Liceu,287483,0,Proprietate,2000188,6.39,6.96,3,1,1
23,masculin,Master,448311,2,Inchiriat,1147021,14.93,2.56,3,0,1
23,feminin,Liceu,105550,0,Ipotecata,111268,12.84,1.05,4,0,1
24,masculin,Master,269334,2,Proprietate,1016320,17.14,3.77,2,0,1
22,masculin,Master,280820,0,Ipotecata,1902072,7.14,6.77,3,0,0
25,masculin,Licenta,333301,0,Inchiriat,139760,8.9,0.42,2,0,1
22,feminin,Liceu,267665,0,Proprietate,1005393,12.42,3.76,3,1,0
24,masculin,Postliceala,61503,0,Inchiriat,23526,12.68,0.38,2,1,0
25,feminin,Postliceala,251972,0,Inchiriat,718942,11.03,2.85,2,1,1
26,masculin,Licenta,302734,6,Inchiriat,2297356,7.9,7.59,4,1,0
22,masculin,Liceu,76300,0,Ipotecata,24266,10.65,0.32,4,1,0
25,masculin,Liceu,308104,2,Inchiriat,1499722,11.86,4.87,4,0,0
25,masculin,Postliceala,151712,5,Proprietate,42744,8.94,0.28,4,0,1
23,masculin,Licenta,347077,0,Proprietate,2035218,9.63,5.86,4,0,0
25,feminin,Liceu,340138,3,Inchiriat,773856,14.22,2.28,3,0,1
23,feminin,Liceu,319464,2,Inchiriat,369564,9.33,1.16,3,0,1
24,masculin,Master,110135,3,Inchiriat,646929,13.85,5.87,4,1,0
22,masculin,Liceu,203703,0,Ipotecata,1157320,10.65,5.68,2,0,0
24,feminin,Licenta,416333,0,Inchiriat,2570349,11.46,6.17,4,0,0
23,feminin,Postliceala,411169,0,Ipotecata,916217,7.66,2.23,2,1,0
24,feminin,Licenta,390094,0,Ipotecata,1835702,16.77,4.71,4,0,1
25,feminin,Licenta,355594,0,Ipotecata,903561,9.63,2.54,4,1,0
26,feminin,Licenta,190878,5,Inchiriat,614547,12.23,3.22,4,0,1
25,masculin,Master,414527,2,Ipotecata,1401707,14.09,3.38,4,0,1
25,feminin,Licenta,219678,0,Inchiriat,1427966,13.98,6.5,4,0,0
23,feminin,Liceu,333324,4,Inchiriat,1689298,10.62,5.07,4,0,0
24,masculin,Licenta,182326,0,Ipotecata,678836,11.01,3.72,3,0,1
25,masculin,Liceu,56829,3,Inchiriat,326736,17.56,5.75,4,0,0
26,masculin,Liceu,445097,3,Inchiriat,588597,14.96,1.32,2,0,1
22,masculin,Master,130393,3,Inchiriat,724575,15.65,5.56,2,0,0
24,feminin,Postliceala,148418,2,Inchiriat,34957,15.7,0.24,2,0,1
24,feminin,Licenta,433594,5,Inchiriat,2896155,12.53,6.68,3,0,0
26,feminin,Licenta,124509,2,Inchiriat,781245,17.56,6.27,3,0,0
23,masculin,Liceu,396082,0,Inchiriat,2018214,12.87,5.1,2,0,0
23,masculin,Master,35674,0,Inchiriat,84748,15.7,2.38,2,1,0
25,masculin,Licenta,151352,3,Ipotecata,642154,11.01,4.24,3,1,0
25,masculin,Licenta,308946,0,Proprietate,568276,11.14,1.84,4,1,0
24,feminin,Licenta,154630,2,Ipotecata,629141,16.0,4.07,3,1,0
23,masculin,Liceu,302084,0,Ipotecata,1791204,15.65,5.93,2,1,0
26,feminin,Postliceala,389683,5,Ipotecata,3060560,11.01,7.85,4,1,0
21,feminin,Liceu,96891,1,Ipotecata,380117,15.31,3.92,4,0,1
25,masculin,Master,135948,3,Ipotecata,856077,13.47,6.3,2,1,0
22,masculin,Postliceala,182666,0,Ipotecata,171779,13.85,0.94,2,0,1
25,feminin,Licenta,321576,3,Inchiriat,2534283,11.01,7.88,3,0,0
21,masculin,Liceu,244395,2,Ipotecata,1381406,10.39,5.65,4,0,0
25,masculin,Liceu,443397,7,Inchiriat,854468,11.36,1.93,2,0,1
23,masculin,Liceu,164876,0,Inchiriat,324427,11.83,1.97,3,1,1
23,masculin,Postliceala,172444,0,Inchiriat,844018,12.53,4.89,3,1,0
22,feminin,Licenta,319724,3,Inchiriat,68761,14.96,0.22,3,0,1
22,feminin,Licenta,73937,0,Inchiriat,98446,13.85,1.33,3,0,1
23,feminin,Licenta,379475,2,Inchiriat,272619,11.58,0.72,4,0,1
24,feminin,Liceu,36180,1,Inchiriat,134067,16.29,3.71,2,0,1
26,feminin,Liceu,207695,4,Inchiriat,1606046,11.01,7.73,3,0,0
21,feminin,Master,427161,0,Inchiriat,2708320,16.29,6.34,2,0,0
25,masculin,Licenta,410847,2,Inchiriat,1974097,10.74,4.8,2,0,0
22,feminin,Postliceala,316387,4,Ipotecata,1636158,15.27,5.17,3,1,0
24,feminin,Licenta,102938,3,Inchiriat,763567,17.8,7.42,2,0,0
22,feminin,Licenta,233673,0,Ipotecata,531419,11.36,2.27,2,1,0
22,feminin,Liceu,216780,0,Inchiriat,636511,17.56,2.94,4,0,1
26,feminin,Master,100819,2,Inchiriat,561648,7.9,5.57,4,0,0
25,feminin,Liceu,222761,5,Inchiriat,1050799,10.99,4.72,4,0,0
22,masculin,Licenta,297643,0,Inchiriat,1268004,7.29,4.26,3,0,0
21,feminin,Postliceala,177121,0,Inchiriat,362771,10.75,2.05,2,0,1
26,feminin,Liceu,435019,4,Inchiriat,97130,7.9,0.22,3,0,1
22,masculin,Master,430093,0,Inchiriat,97184,14.84,0.23,2,0,1
26,masculin,Postliceala,140741,7,Inchiriat,685377,11.01,4.87,2,0,0
22,feminin,Postliceala,273425,0,Ipotecata,1268434,11.01,4.64,3,0,0
23,masculin,Liceu,354685,1,Inchiriat,486724,19.69,1.37,2,0,1
23,masculin,Licenta,275119,1,Inchiriat,332428,11.01,1.21,4,0,1
24,masculin,Liceu,344458,5,Inchiriat,733223,14.96,2.13,4,0,1
25,masculin,Licenta,422626,4,Inchiriat,2617792,6.99,6.19,3,0,0
22,masculin,Liceu,190831,0,Inchiriat,923040,16.45,4.84,4,0,1
24,masculin,Postliceala,164345,3,Inchiriat,222620,10.99,1.35,4,0,1
23,masculin,Postliceala,296047,2,Inchiriat,806175,10.99,2.72,2,0,1
22,masculin,Liceu,332894,4,Proprietate,1926118,7.9,5.79,4,0,0
22,feminin,Master,56480,2,Inchiriat,144964,12.69,2.57,4,0,1
24,masculin,Licenta,257873,1,Inchiriat,1161156,10.37,4.5,3,0,0
24,masculin,Licenta,245931,2,Inchiriat,1455367,11.01,5.92,3,0,0
26,masculin,Master,336823,2,Inchiriat,460468,15.83,1.37,3,0,1
23,masculin,Postliceala,146193,1,Inchiriat,423533,13.92,2.9,3,0,1
22,feminin,Liceu,221589,0,Proprietate,320275,11.49,1.45,3,0,1
24,feminin,Licenta,366838,4,Inchiriat,1558772,10.25,4.25,2,0,0
22,feminin,Postliceala,330025,3,Proprietate,658968,7.49,2.0,4,0,1
23,feminin,Master,396989,1,Proprietate,1737100,5.99,4.38,2,0,0
23,feminin,Licenta,314318,0,Inchiriat,1154472,12.92,3.67,2,0,1
26,feminin,Master,81999,6,Inchiriat,595291,11.58,7.26,3,0,0
25,masculin,Liceu,331704,4,Inchiriat,2383816,8.9,7.19,2,0,0
22,masculin,Licenta,280678,0,Inchiriat,2183532,19.69,7.78,3,0,0
25,feminin,Master,235142,2,Inchiriat,104746,6.54,0.45,4,1,0
21,feminin,Master,356938,0,Proprietate,2677075,14.54,7.5,4,0,0
21,feminin,Licenta,192686,0,Proprietate,139302,11.11,0.72,2,0,1
26,feminin,Liceu,231611,5,Inchiriat,1770424,12.73,7.64,4,0,0
24,feminin,Master,93911,2,Inchiriat,26185,15.62,0.28,4,1,0
24,masculin,Postliceala,214515,3,Proprietate,836397,6.54,3.9,4,0,1
22,feminin,Postliceala,249490,0,Inchiriat,338410,11.01,1.36,2,0,1
26,feminin,Postliceala,259752,5,Inchiriat,1228825,20.0,4.73,4,0,1
22,feminin,Liceu,122925,0,Inchiriat,220832,9.91,1.8,4,0,1
24,feminin,Licenta,277743,2,Inchiriat,1885680,12.69,6.79,4,1,1
26,masculin,Postliceala,24415,4,Inchiriat,36271,20.0,1.49,3,0,1
24,masculin,Master,276709,4,Inchiriat,852986,16.49,3.08,4,1,0
23,masculin,Licenta,32063,1,Ipotecata,54097,15.95,1.69,2,0,1
24,masculin,Master,143629,1,Inchiriat,817636,11.49,5.69,3,1,0
25,feminin,Licenta,147802,3,Inchiriat,975729,10.99,6.6,2,0,0
24,masculin,Liceu,101275,2,Inchiriat,247804,13.79,2.45,2,1,0
23,masculin,Master,389430,0,Inchiriat,2156331,20.0,5.54,3,0,0
23,feminin,Postliceala,177295,1,Inchiriat,151047,7.49,0.85,4,1,1
23,masculin,Master,236665,0,Inchiriat,200853,16.0,0.85,2,0,1
24,masculin,Postliceala,298276,0,Proprietate,1282194,7.88,4.3,3,0,0
21,masculin,Licenta,122229,0,Proprietate,756209,10.62,6.19,4,0,0
26,feminin,Liceu,155456,7,Inchiriat,1098172,10.99,7.06,4,1,0
26,masculin,Licenta,130651,0,Inchiriat,886064,18.3,6.78,2,0,0
26,masculin,Licenta,249474,2,Inchiriat,79859,11.01,0.32,2,1,1
21,masculin,Licenta,358651,0,Proprietate,1001919,11.36,2.79,3,1,0
24,masculin,Postliceala,233809,4,Inchiriat,382468,11.01,1.64,2,0,1
23,feminin,Master,110002,2,Inchiriat,522243,13.47,4.75,2,0,0
24,feminin,Liceu,151642,2,Inchiriat,737601,11.89,4.86,3,0,0
24,masculin,Liceu,356200,0,Ipotecata,1885723,12.18,5.29,2,0,0
25,masculin,Liceu,258240,0,Inchiriat,1802005,13.49,6.98,4,1,0
23,feminin,Postliceala,305569,0,Inchiriat,2274151,14.5,7.44,4,0,0
22,masculin,Licenta,410296,1,Proprietate,2801015,11.01,6.83,2,0,0
22,masculin,Licenta,129312,0,Proprietate,909859,15.31,7.04,2,0,0
25,masculin,Liceu,420993,4,Ipotecata,3088199,11.01,7.34,3,0,0
21,feminin,Licenta,57078,0,Proprietate,443780,11.01,7.77,2,0,0
22,masculin,Licenta,422293,1,Inchiriat,3076862,7.49,7.29,2,0,0
22,masculin,Liceu,53573,0,Inchiriat,417756,11.01,7.8,3,0,0
25,feminin,Master,374197,1,Inchiriat,1881505,11.01,5.03,2,0,0
23,feminin,Licenta,162868,0,Inchiriat,159014,12.18,0.98,4,0,1
24,feminin,Licenta,409986,2,Ipotecata,2586894,11.34,6.31,4,1,1
25,feminin,Liceu,422076,2,Inchiriat,2990594,9.91,7.09,3,0,0
24,masculin,Liceu,122505,1,Inchiriat,524738,11.99,4.28,4,0,1
23,masculin,Master,104992,0,Inchiriat,771347,9.62,7.35,2,0,0
22,masculin,Licenta,126880,0,Proprietate,387226,9.96,3.05,3,0,1
25,masculin,Licenta,116671,2,Inchiriat,583588,11.01,5.0,2,1,0
24,masculin,Postliceala,346063,1,Inchiriat,2584449,14.54,7.47,2,0,0
22,masculin,Licenta,38600,0,Inchiriat,159974,11.36,4.14,4,0,0
23,feminin,Licenta,102980,3,Inchiriat,688572,14.27,6.69,2,0,0
24,masculin,Licenta,290854,1,Proprietate,1765529,11.99,6.07,3,0,0
26,feminin,Licenta,447441,4,Inchiriat,724969,18.99,1.62,2,0,1
24,masculin,Licenta,275344,4,Inchiriat,1382297,16.7,5.02,4,0,1
24,masculin,Liceu,120303,3,Ipotecata,455028,9.32,3.78,3,0,1
23,masculin,Licenta,335884,1,Inchiriat,1278443,12.69,3.81,3,0,1
25,feminin,Liceu,187155,1,Inchiriat,100876,13.11,0.54,2,0,1
25,masculin,Licenta,365053,1,Inchiriat,2105366,10.74,5.77,2,0,0
21,masculin,Licenta,115423,0,Ipotecata,487368,14.11,4.22,4,0,0
22,feminin,Liceu,293735,1,Inchiriat,852874,9.63,2.9,3,0,1
25,feminin,Liceu,134977,5,Inchiriat,130163,14.65,0.96,2,0,1
23,feminin,Liceu,121588,0,Inchiriat,351921,10.25,2.89,4,0,1
24,masculin,Licenta,206972,0,Inchiriat,1010376,14.26,4.88,2,0,1
25,feminin,Licenta,52006,4,Ipotecata,83517,9.91,1.61,2,0,1
26,masculin,Licenta,346049,4,Inchiriat,1389534,17.19,4.02,3,0,1
22,feminin,Liceu,83651,0,Inchiriat,437995,11.36,5.24,4,0,0
22,feminin,Licenta,323016,0,Inchiriat,2273488,11.01,7.04,2,0,0
23,feminin,Licenta,362519,0,Inchiriat,2248343,10.59,6.2,3,1,0
24,feminin,Master,325285,2,Inchiriat,514481,9.25,1.58,2,0,1
22,feminin,Master,353882,0,Proprietate,489934,8.49,1.38,3,0,1
26,masculin,Postliceala,411025,8,Inchiriat,3209109,6.54,7.81,3,0,0
21,feminin,Postliceala,325646,0,Proprietate,2485307,8.49,7.63,3,0,0
24,masculin,Licenta,411397,0,Inchiriat,558727,11.01,1.36,4,1,0
26,feminin,Postliceala,213796,1,Inchiriat,1665430,12.69,7.79,2,1,0
24,feminin,Licenta,285715,3,Proprietate,938883,13.85,3.29,2,0,1
25,masculin,Postliceala,305063,2,Proprietate,1551894,7.4,5.09,3,0,1
23,masculin,Liceu,131877,1,Inchiriat,710200,11.71,5.39,4,0,0
25,feminin,Master,362396,3,Inchiriat,1727395,11.48,4.77,3,0,1
25,masculin,Master,426422,1,Inchiriat,310263,17.51,0.73,2,0,1
21,masculin,Liceu,406333,0,Ipotecata,464766,14.61,1.14,3,0,1
23,masculin,Licenta,238199,3,Inchiriat,1017133,7.88,4.27,4,0,0
23,feminin,Licenta,126906,1,Inchiriat,693541,11.01,5.46,3,1,1
22,masculin,Licenta,50246,1,Ipotecata,185729,11.71,3.7,2,0,1
25,masculin,Licenta,86025,1,Inchiriat,687270,11.99,7.99,2,0,0
24,masculin,Liceu,227770,0,Inchiriat,1798132,13.49,7.89,2,0,0
23,feminin,Liceu,77002,0,Inchiriat,50267,20.0,0.65,4,0,1
26,feminin,Postliceala,92539,3,Inchiriat,358836,14.35,3.88,3,0,1
22,feminin,Licenta,286353,0,Inchiriat,1507579,13.61,5.26,3,0,1
22,masculin,Liceu,382202,0,Inchiriat,411285,11.26,1.08,3,0,1
22,feminin,Liceu,214716,0,Proprietate,174135,10.59,0.81,3,0,1
24,feminin,Licenta,359169,1,Inchiriat,151410,7.9,0.42,2,0,1
24,masculin,Postliceala,278642,2,Ipotecata,1011002,5.99,3.63,4,0,1
25,masculin,Liceu,306084,3,Proprietate,2418356,11.99,7.9,4,0,0
24,feminin,Postliceala,382590,2,Inchiriat,1250170,16.89,3.27,3,0,1
24,feminin,Master,265175,0,Inchiriat,1984992,9.99,7.49,3,0,0
24,feminin,Liceu,439319,4,Inchiriat,3225011,15.33,7.34,3,1,0
25,masculin,Liceu,393988,4,Inchiriat,2779570,7.29,7.05,4,0,0
22,masculin,Liceu,209907,0,Inchiriat,920758,12.42,4.39,3,0,0
25,masculin,Postliceala,299835,3,Inchiriat,46319,10.99,0.15,2,0,1
25,masculin,Licenta,302383,4,Inchiriat,1601640,6.91,5.3,2,0,0
22,masculin,Licenta,315974,1,Ipotecata,2512903,14.17,7.95,2,0,0
22,masculin,Liceu,147703,0,Inchiriat,293214,10.25,1.99,3,0,1
26,masculin,Postliceala,366791,2,Proprietate,2153741,11.01,5.87,2,0,0
24,masculin,Licenta,239498,2,Inchiriat,1231422,15.95,5.14,3,0,1
24,feminin,Postliceala,347590,2,Inchiriat,1348073,15.95,3.88,4,0,1
21,masculin,Liceu,171692,0,Inchiriat,300929,12.53,1.75,4,0,1
22,masculin,Postliceala,387622,0,Ipotecata,3004264,14.91,7.75,4,0,0
23,masculin,Postliceala,282454,0,Ipotecata,1075486,11.01,3.81,4,0,1
26,feminin,Licenta,145844,6,Inchiriat,721173,6.54,4.94,4,0,0
25,feminin,Postliceala,191608,1,Proprietate,1282735,11.01,6.69,3,1,0
26,masculin,Licenta,104355,5,Inchiriat,775861,17.26,7.43,4,0,0
23,masculin,Liceu,428711,0,Inchiriat,1916477,11.36,4.47,2,0,1
26,masculin,Licenta,449218,3,Ipotecata,2582897,7.51,5.75,4,0,0
22,feminin,Licenta,281521,0,Inchiriat,539804,10.71,1.92,3,0,1
22,masculin,Postliceala,436797,1,Inchiriat,308306,13.98,0.71,4,1,0
26,feminin,Postliceala,61776,3,Inchiriat,329404,14.09,5.33,3,0,0
22,masculin,Master,401195,0,Inchiriat,1558981,10.0,3.89,3,1,0
22,feminin,Master,358721,0,Ipotecata,2523653,15.33,7.04,3,0,0
25,feminin,Liceu,112367,4,Inchiriat,611889,16.32,5.45,4,0,0
24,feminin,Postliceala,304774,2,Inchiriat,347701,7.9,1.14,2,0,1
23,feminin,Master,293479,1,Inchiriat,1744389,11.99,5.94,3,1,0
24,masculin,Liceu,263026,2,Inchiriat,1631724,10.75,6.2,4,0,0
26,masculin,Postliceala,366593,4,Inchiriat,1069494,13.92,2.92,3,1,0
22,masculin,Licenta,323773,2,Inchiriat,1638201,9.91,5.06,3,0,1
26,feminin,Licenta,196117,4,Inchiriat,1186941,16.95,6.05,3,0,0
26,masculin,Postliceala,368090,0,Inchiriat,573525,7.9,1.56,3,1,0
26,masculin,Licenta,138258,4,Inchiriat,933085,11.01,6.75,3,1,0
25,feminin,Postliceala,341237,4,Inchiriat,2036553,16.49,5.97,3,0,0
26,feminin,Postliceala,41688,5,Altul,95672,11.97,2.29,2,0,1
21,masculin,Liceu,272765,1,Ipotecata,1365786,6.17,5.01,3,0,1
26,masculin,Postliceala,54645,7,Inchiriat,221204,8.9,4.05,2,0,0
25,feminin,Liceu,403857,2,Inchiriat,394188,12.99,0.98,3,1,0
23,masculin,Licenta,388008,1,Inchiriat,2664900,12.69,6.87,2,0,0
21,feminin,Postliceala,308973,0,Ipotecata,1216336,9.64,3.94,2,0,1
26,feminin,Liceu,416759,2,Inchiriat,3324714,7.49,7.98,3,0,0
23,masculin,Postliceala,243808,0,Inchiriat,1527868,13.16,6.27,3,0,0
22,feminin,Postliceala,351156,0,Proprietate,2279306,8.38,6.49,4,1,0
123,feminin,Liceu,181752,101,Inchiriat,1319985,10.25,7.26,3,1,0
23,masculin,Licenta,369860,0,Inchiriat,901462,7.49,2.44,2,0,1
26,masculin,Liceu,282222,4,Inchiriat,676811,9.76,2.4,2,0,1
24,feminin,Postliceala,191721,0,Inchiriat,883695,10.99,4.61,3,0,1
23,masculin,Postliceala,26193,0,Proprietate,173102,11.71,6.61,4,0,0
22,feminin,Postliceala,73820,0,Proprietate,413152,10.65,5.6,4,1,0
24,masculin,Master,347348,0,Inchiriat,1285752,12.53,3.7,4,0,1
25,masculin,Licenta,274034,2,Inchiriat,1603442,14.59,5.85,4,0,0
23,feminin,Liceu,396379,0,Inchiriat,1898287,12.61,4.79,4,0,1
25,masculin,Postliceala,160102,2,Inchiriat,242058,13.11,1.51,2,0,1
23,masculin,Postliceala,134460,0,Ipotecata,352947,10.65,2.62,4,0,1
25,masculin,Licenta,111057,3,Inchiriat,665439,11.22,5.99,4,0,0
23,feminin,Liceu,300421,0,Inchiriat,719654,16.0,2.4,2,0,1
25,feminin,Postliceala,428814,2,Inchiriat,548511,8.88,1.28,4,0,1
24,masculin,Liceu,265858,2,Inchiriat,1955923,12.53,7.36,3,0,0
21,masculin,Licenta,373313,0,Inchiriat,849416,11.01,2.28,2,0,1
26,masculin,Licenta,161994,3,Ipotecata,297521,5.99,1.84,3,1,1
25,masculin,Postliceala,101080,4,Inchiriat,398784,13.47,3.95,4,0,1
22,masculin,Liceu,45987,1,Inchiriat,76784,6.99,1.67,4,0,1
25,masculin,Licenta,125660,3,Proprietate,220493,15.99,1.75,2,1,1
23,feminin,Postliceala,179843,0,Ipotecata,1384536,11.01,7.7,3,1,0
22,masculin,Liceu,325335,0,Inchiriat,585430,16.69,1.8,3,0,1
25,masculin,Licenta,308541,3,Inchiriat,444138,11.11,1.44,4,0,1
22,feminin,Postliceala,235277,0,Inchiriat,1556181,7.9,6.61,4,0,0
23,masculin,Postliceala,381177,3,Inchiriat,1717993,10.25,4.51,2,0,1
24,feminin,Liceu,118963,4,Inchiriat,30439,11.01,0.26,2,0,1
23,feminin,Licenta,423731,0,Proprietate,2951191,7.49,6.96,3,0,0
22,masculin,Liceu,442980,0,Inchiriat,1146709,13.92,2.59,3,0,1
24,masculin,Postliceala,177303,0,Inchiriat,579156,14.74,3.27,2,0,1
24,masculin,Postliceala,191609,0,Inchiriat,1409154,10.62,7.35,2,0,0
22,masculin,Postliceala,169987,0,Inchiriat,1355057,10.65,7.97,3,0,0
22,feminin,Postliceala,448700,0,Inchiriat,1517026,12.99,3.38,3,0,1
22,masculin,Liceu,341193,1,Inchiriat,2310350,11.36,6.77,4,0,0
22,feminin,Postliceala,57104,0,Proprietate,230170,5.79,4.03,4,1,0
23,feminin,Master,38301,4,Inchiriat,224721,6.54,5.87,4,0,0
25,feminin,Master,129742,6,Ipotecata,234554,5.79,1.81,2,0,1
25,feminin,Licenta,171984,1,Inchiriat,1244725,7.49,7.24,3,0,0
25,feminin,Licenta,313868,1,Inchiriat,2025750,13.43,6.45,2,0,0
22,feminin,Licenta,302163,0,Inchiriat,749155,13.22,2.48,2,0,1
22,masculin,Postliceala,209827,1,Proprietate,1491861,14.72,7.11,3,1,0
22,feminin,Postliceala,360308,0,Inchiriat,2450172,15.68,6.8,4,0,0
24,masculin,Licenta,255230,2,Inchiriat,1060648,11.01,4.16,3,0,1
25,feminin,Licenta,146108,3,Inchiriat,302150,11.48,2.07,3,0,1
24,masculin,Master,419821,3,Inchiriat,1017102,10.38,2.42,3,0,1
22,masculin,Licenta,448743,0,Inchiriat,549297,12.53,1.22,3,0,1
22,masculin,Licenta,301209,1,Inchiriat,1747303,13.47,5.8,2,0,0
24,feminin,Postliceala,97521,0,Inchiriat,193539,12.21,1.98,4,0,1
25,masculin,Liceu,127878,2,Inchiriat,995343,10.99,7.78,3,0,0
25,masculin,Postliceala,390035,3,Inchiriat,593328,11.36,1.52,4,0,1
22,masculin,Licenta,36226,0,Inchiriat,213710,16.0,5.9,4,0,0
26,masculin,Licenta,120935,4,Ipotecata,348913,7.74,2.89,3,1,1
24,masculin,Liceu,155964,3,Inchiriat,1107833,15.65,7.1,2,0,0
25,masculin,Liceu,441706,0,Inchiriat,1959658,11.78,4.44,2,0,0
24,feminin,Postliceala,289885,0,Inchiriat,813151,11.01,2.81,3,0,1
22,feminin,Liceu,415298,0,Inchiriat,377050,16.77,0.91,3,0,1
22,masculin,Postliceala,183263,0,Inchiriat,890252,9.91,4.86,4,0,1
23,feminin,Postliceala,40544,3,Inchiriat,204694,15.65,5.05,4,0,0
23,masculin,Liceu,80974,2,Inchiriat,48837,14.96,0.6,3,0,1
23,masculin,Postliceala,330681,0,Inchiriat,1058092,11.83,3.2,4,0,1
24,masculin,Liceu,231805,2,Inchiriat,1755587,11.66,7.57,4,0,0
26,masculin,Liceu,237139,2,Inchiriat,379949,12.18,1.6,4,0,1
24,feminin,Postliceala,83890,2,Inchiriat,196365,6.91,2.34,2,0,1
25,masculin,Licenta,376346,3,Inchiriat,1257338,6.91,3.34,3,0,1
26,feminin,Postliceala,98452,7,Inchiriat,337666,19.79,3.43,3,0,1
25,masculin,Liceu,259854,2,Inchiriat,1958914,9.88,7.54,4,0,0
22,feminin,Postliceala,382761,1,Ipotecata,1364942,9.76,3.57,3,1,0
23,masculin,Postliceala,222662,0,Inchiriat,754213,12.53,3.39,2,0,1
25,feminin,Postliceala,299329,6,Inchiriat,1051370,11.01,3.51,4,0,1
23,masculin,Liceu,240111,0,Ipotecata,1610030,6.99,6.71,2,1,0
23,masculin,Master,255387,2,Inchiriat,420475,16.89,1.65,2,0,1
22,feminin,Liceu,355705,0,Inchiriat,2143123,17.49,6.03,4,0,0
23,masculin,Licenta,385725,0,Ipotecata,99054,16.82,0.26,2,1,0
26,masculin,Postliceala,157143,2,Ipotecata,375728,11.01,2.39,2,1,1
22,feminin,Postliceala,273404,1,Inchiriat,2125428,13.11,7.77,2,0,0
23,feminin,Postliceala,63908,2,Inchiriat,104066,7.66,1.63,3,0,1
26,masculin,Master,160143,3,Inchiriat,993683,6.17,6.2,3,0,0
26,masculin,Licenta,302422,8,Inchiriat,1691872,16.35,5.59,4,0,0
23,feminin,Licenta,344884,1,Inchiriat,2271144,7.9,6.59,2,0,0
24,feminin,Licenta,157467,4,Inchiriat,461604,16.49,2.93,2,0,1
21,masculin,Licenta,375198,0,Proprietate,2055188,11.01,5.48,4,1,0
26,masculin,Postliceala,218244,3,Ipotecata,1099004,8.0,5.04,2,1,0
24,feminin,Master,285454,6,Inchiriat,1108950,10.99,3.88,2,0,1
24,masculin,Master,294673,3,Proprietate,1064811,6.91,3.61,3,0,1
25,feminin,Licenta,337859,1,Inchiriat,877811,8.88,2.6,3,0,1
24,masculin,Licenta,35821,1,Inchiriat,166406,11.01,4.65,4,0,1
23,masculin,Master,322921,0,Inchiriat,2230936,14.84,6.91,3,0,0
23,masculin,Postliceala,315110,3,Inchiriat,197134,11.12,0.63,2,0,1
22,masculin,Licenta,151712,1,Inchiriat,1026886,7.88,6.77,3,0,0
25,feminin,Postliceala,129053,1,Inchiriat,192248,11.01,1.49,2,0,1
22,masculin,Postliceala,161730,0,Ipotecata,141335,15.99,0.87,4,0,1
24,masculin,Postliceala,137210,1,Ipotecata,619665,10.99,4.52,4,1,0
25,masculin,Licenta,217347,1,Inchiriat,1088910,11.01,5.01,3,0,0
25,masculin,Liceu,362798,1,Inchiriat,1912003,15.65,5.27,3,0,1
24,feminin,Liceu,156434,4,Inchiriat,226885,17.04,1.45,3,0,1
23,feminin,Licenta,370587,3,Inchiriat,2414871,12.21,6.52,2,0,0
21,masculin,Postliceala,432595,1,Proprietate,233197,15.23,0.54,3,1,0
25,feminin,Liceu,348787,6,Inchiriat,458558,14.11,1.31,4,0,1
24,feminin,Liceu,92212,1,Inchiriat,115682,11.14,1.25,2,0,1
21,masculin,Postliceala,375488,0,Proprietate,2705850,11.49,7.21,4,0,0
24,feminin,Licenta,423543,3,Inchiriat,2312388,13.87,5.46,4,0,0
26,masculin,Liceu,97885,3,Inchiriat,242956,10.08,2.48,4,0,1
23,masculin,Liceu,231235,2,Inchiriat,1242827,16.7,5.37,4,0,1
24,masculin,Liceu,241191,2,Inchiriat,1058028,18.64,4.39,2,0,1
24,feminin,Licenta,115621,0,Inchiriat,612903,12.18,5.3,4,0,1
22,masculin,Liceu,409644,2,Proprietate,1325411,11.01,3.24,3,0,1
25,feminin,Liceu,331085,2,Inchiriat,464246,6.54,1.4,3,0,1
24,masculin,Liceu,295476,3,Inchiriat,1168644,14.61,3.96,4,0,1
21,feminin,Licenta,167174,0,Inchiriat,1158034,17.39,6.93,3,0,0
24,masculin,Liceu,38193,2,Inchiriat,254745,11.12,6.67,2,0,0
25,feminin,Licenta,181974,2,Inchiriat,1199531,11.48,6.59,2,0,0
25,feminin,Master,204969,2,Inchiriat,710796,12.42,3.47,3,0,1
26,masculin,Licenta,448509,4,Inchiriat,469574,10.25,1.05,2,0,1
23,feminin,Licenta,98428,1,Inchiriat,159713,10.65,1.62,3,0,1
24,feminin,Postliceala,82513,3,Proprietate,439249,16.29,5.32,3,0,1
